swing_id,golfer_id,skill_level,age,years_experience,gender,height_m,fitness_level,dominant_hand,temperature_c,wind_speed_mph,wind_direction_deg,humidity_pct,elevation_m,hour_of_day,course_type,green_speed_stimp,club_type,kinematic_sequence_score,kinematic_sequence_confidence,lag_angle_mid_downswing,lag_angle_impact,lag_confidence,xfactor_degrees,xfactor_confidence,weight_transfer_timing_ms,weight_transfer_confidence,club_path_consistency,club_path_confidence,swing_tempo_ratio,tempo_confidence,early_cast_flag,reverse_pivot_flag,sway_flag,early_extension_flag,over_top_flag,clubhead_speed_mph,ball_speed_mph,carry_distance_yards,offline_yards,injury_risk_score,compensation_count,compensation_severity
272,28,semi_pro,45,12,M,1.76,7,right,25.9,18.8,223.2,43.7,593.6,16.2,parkland,10.23,driver,0.841,0.88,66.53,20.09,0.85,38.94,0.88,-108.58,0.83,0.7942,0.86,3.5297,0.88,1,0,0,0,0,102.06,83.84,138.23,8.19,0.0671,1,0.2
273,28,semi_pro,45,12,M,1.76,7,right,25.9,18.8,223.2,43.7,593.6,16.2,parkland,10.23,driver,0.7419,0.88,69.8,20.4,0.85,36.98,0.88,-140.38,0.83,0.8205,0.86,2.514,0.88,0,0,0,0,0,92.28,78.8,130.34,5.81,0.0,0,0.0
274,28,semi_pro,45,12,M,1.76,7,right,25.9,18.8,223.2,43.7,593.6,16.2,parkland,10.23,driver,0.7172,0.88,60.65,17.05,0.85,43.44,0.88,-135.83,0.83,0.8116,0.86,2.0544,0.88,1,1,0,0,0,100.92,83.96,138.26,14.69,0.3385,2,0.4
275,28,semi_pro,45,12,M,1.76,7,right,25.9,18.8,223.2,43.7,593.6,16.2,parkland,10.23,driver,0.7147,0.88,66.31,16.67,0.85,34.42,0.88,-71.73,0.83,0.8552,0.86,3.0842,0.88,0,1,0,0,0,103.67,83.23,134.28,9.14,0.2196,1,0.2
276,28,semi_pro,45,12,M,1.76,7,right,25.9,18.8,223.2,43.7,593.6,16.2,parkland,10.23,driver,0.752,0.88,75.48,25.77,0.85,43.51,0.88,-88.09,0.83,0.8107,0.86,2.4388,0.88,0,0,1,0,0,103.21,86.07,147.12,8.97,0.1513,1,0.2
277,28,semi_pro,45,12,M,1.76,7,right,25.9,18.8,223.2,43.7,593.6,16.2,parkland,10.23,driver,0.666,0.88,68.42,19.73,0.85,39.46,0.88,-115.82,0.83,0.8754,0.86,2.2594,0.88,1,0,1,0,0,93.68,79.97,136.78,13.57,0.307,2,0.4
278,28,semi_pro,45,12,M,1.76,7,right,25.9,18.8,223.2,43.7,593.6,16.2,parkland,10.23,driver,0.7272,0.88,68.11,20.75,0.85,36.68,0.88,-73.16,0.83,0.8164,0.86,2.1979,0.88,0,0,1,0,0,101.86,84.67,137.53,8.59,0.2283,1,0.2
279,28,semi_pro,45,12,M,1.76,7,right,25.9,18.8,223.2,43.7,593.6,16.2,parkland,10.23,driver,0.8196,0.88,69.22,17.5,0.85,39.08,0.88,-107.67,0.83,0.8207,0.86,2.8352,0.88,0,0,0,0,0,97.86,84.2,138.35,6.65,0.0,0,0.0
280,28,semi_pro,45,12,M,1.76,7,right,25.9,18.8,223.2,43.7,593.6,16.2,parkland,10.23,driver,0.7372,0.88,68.96,23.08,0.85,39.09,0.88,-71.82,0.83,0.8655,0.86,2.4941,0.88,1,0,0,0,1,99.65,87.46,147.44,15.89,0.1179,2,0.4
281,29,semi_pro,42,15,M,1.74,7,right,17.6,22.1,229.4,38.9,50.1,16.8,parkland,9.99,driver,0.738,0.88,66.86,23.74,0.85,35.39,0.88,-118.59,0.83,0.8682,0.86,3.3405,0.88,0,0,0,0,0,96.99,84.23,143.7,6.68,0.0,0,0.0
282,29,semi_pro,42,15,M,1.74,7,right,17.6,22.1,229.4,38.9,50.1,16.8,parkland,9.99,driver,0.693,0.88,76.35,18.52,0.85,35.15,0.88,-76.84,0.83,0.8775,0.86,2.8383,0.88,0,0,0,0,0,96.71,82.41,135.38,6.72,0.0,0,0.0
283,29,semi_pro,42,15,M,1.74,7,right,17.6,22.1,229.4,38.9,50.1,16.8,parkland,9.99,driver,0.7742,0.88,71.88,16.06,0.85,32.98,0.88,-135.17,0.83,0.8281,0.86,2.7205,0.88,0,0,0,0,0,93.0,79.61,137.78,6.01,0.0,0,0.0
284,29,semi_pro,42,15,M,1.74,7,right,17.6,22.1,229.4,38.9,50.1,16.8,parkland,9.99,driver,0.7455,0.88,75.03,19.28,0.85,41.59,0.88,-95.7,0.83,0.8701,0.86,1.919,0.88,0,0,0,1,0,92.64,76.45,132.8,7.0,0.1603,1,0.2
285,29,semi_pro,42,15,M,1.74,7,right,17.6,22.1,229.4,38.9,50.1,16.8,parkland,9.99,driver,0.8273,0.88,66.92,15.68,0.85,38.77,0.88,-118.55,0.83,0.8866,0.86,2.6745,0.88,0,0,0,1,0,99.28,80.13,131.14,5.75,0.1892,1,0.2
286,29,semi_pro,42,15,M,1.74,7,right,17.6,22.1,229.4,38.9,50.1,16.8,parkland,9.99,driver,0.751,0.88,77.54,21.36,0.85,35.51,0.88,-63.77,0.83,0.8097,0.86,2.4182,0.88,0,0,0,0,0,99.8,82.55,140.41,6.7,0.0,0,0.0
287,29,semi_pro,42,15,M,1.74,7,right,17.6,22.1,229.4,38.9,50.1,16.8,parkland,9.99,driver,0.7257,0.88,76.59,19.5,0.85,41.74,0.88,-134.56,0.83,0.833,0.86,2.4708,0.88,0,0,0,0,0,90.28,76.64,128.66,5.74,0.0,0,0.0
288,29,semi_pro,42,15,M,1.74,7,right,17.6,22.1,229.4,38.9,50.1,16.8,parkland,9.99,driver,0.7892,0.88,75.56,20.25,0.85,43.85,0.88,-134.41,0.83,0.8672,0.86,2.3539,0.88,1,0,0,0,0,100.92,84.73,145.1,11.27,0.1349,1,0.2
289,29,semi_pro,42,15,M,1.74,7,right,17.6,22.1,229.4,38.9,50.1,16.8,parkland,9.99,driver,0.728,0.88,69.9,20.05,0.85,33.0,0.88,-70.67,0.83,0.8867,0.86,2.6684,0.88,0,0,0,0,0,93.55,79.17,133.98,7.28,0.0,0,0.0
290,29,semi_pro,42,15,M,1.74,7,right,17.6,22.1,229.4,38.9,50.1,16.8,parkland,9.99,driver,0.778,0.88,78.44,16.2,0.85,42.84,0.88,-146.23,0.83,0.8178,0.86,3.1688,0.88,0,0,1,0,0,92.68,78.94,135.19,9.91,0.1251,1,0.2
291,30,semi_pro,30,13,M,1.76,8,right,26.1,8.6,106.2,48.3,30.8,7.5,desert,11.79,driver,0.6932,0.88,70.12,20.1,0.85,41.11,0.88,-105.86,0.83,0.792,0.86,2.1047,0.88,0,0,0,1,0,96.62,81.47,132.83,11.88,0.1909,1,0.2
292,30,semi_pro,30,13,M,1.76,8,right,26.1,8.6,106.2,48.3,30.8,7.5,desert,11.79,driver,0.765,0.88,77.27,19.9,0.85,41.27,0.88,-79.51,0.83,0.8633,0.86,2.1381,0.88,1,0,0,0,0,102.86,86.7,142.0,7.19,0.0911,1,0.2
293,30,semi_pro,30,13,M,1.76,8,right,26.1,8.6,106.2,48.3,30.8,7.5,desert,11.79,driver,0.7456,0.88,70.43,23.8,0.85,37.42,0.88,-69.45,0.83,0.9163,0.86,1.8452,0.88,0,0,0,0,0,97.46,79.44,133.13,6.74,0.0,0,0.0
294,30,semi_pro,30,13,M,1.76,8,right,26.1,8.6,106.2,48.3,30.8,7.5,desert,11.79,driver,0.7647,0.88,72.4,20.92,0.85,32.89,0.88,-73.15,0.83,0.9054,0.86,2.0145,0.88,0,0,0,0,0,101.74,87.94,147.56,6.09,0.0,0,0.0
295,30,semi_pro,30,13,M,1.76,8,right,26.1,8.6,106.2,48.3,30.8,7.5,desert,11.79,driver,0.7295,0.88,77.83,15.56,0.85,40.5,0.88,-74.58,0.83,0.8887,0.86,2.3959,0.88,0,0,1,0,1,95.3,79.19,130.49,11.12,0.1672,2,0.4
296,30,semi_pro,30,13,M,1.76,8,right,26.1,8.6,106.2,48.3,30.8,7.5,desert,11.79,driver,0.7445,0.88,68.7,19.88,0.85,36.38,0.88,-133.56,0.83,0.9084,0.86,2.4359,0.88,0,1,0,0,0,99.66,85.56,140.68,7.28,0.1841,1,0.2
297,30,semi_pro,30,13,M,1.76,8,right,26.1,8.6,106.2,48.3,30.8,7.5,desert,11.79,driver,0.7369,0.88,64.24,18.5,0.85,33.67,0.88,-74.31,0.83,0.8362,0.86,2.1285,0.88,0,0,0,0,0,91.17,79.54,131.85,6.47,0.0,0,0.0
298,30,semi_pro,30,13,M,1.76,8,right,26.1,8.6,106.2,48.3,30.8,7.5,desert,11.79,driver,0.794,0.88,78.34,22.9,0.85,43.61,0.88,-75.86,0.83,0.8976,0.86,1.9995,0.88,0,0,0,0,0,96.27,81.6,141.19,4.02,0.0,0,0.0
299,30,semi_pro,30,13,M,1.76,8,right,26.1,8.6,106.2,48.3,30.8,7.5,desert,11.79,driver,0.6897,0.88,61.17,22.81,0.85,39.91,0.88,-107.58,0.83,0.7897,0.86,2.177,0.88,0,0,0,0,0,92.19,76.78,127.06,8.46,0.0,0,0.0
300,30,semi_pro,30,13,M,1.76,8,right,26.1,8.6,106.2,48.3,30.8,7.5,desert,11.79,driver,0.7449,0.88,61.41,25.29,0.85,32.11,0.88,-128.29,0.83,0.8272,0.86,2.2714,0.88,0,0,1,0,0,95.69,79.99,135.06,8.4,0.1687,1,0.2
301,31,amateur,30,27,M,1.86,6,right,10.2,11.8,68.5,80.4,87.6,15.0,parkland,10.84,driver,0.6408,0.8,45.62,11.26,0.77,23.78,0.8,-63.79,0.75,0.7094,0.78,2.1128,0.8,1,0,0,0,1,76.85,65.33,109.02,11.14,0.0905,2,0.4
302,31,amateur,30,27,M,1.86,6,right,10.2,11.8,68.5,80.4,87.6,15.0,parkland,10.84,driver,0.5071,0.8,41.14,11.66,0.77,17.22,0.8,-33.25,0.75,0.6247,0.78,1.9483,0.8,1,0,1,1,1,84.49,67.28,111.91,21.0,0.5922,4,0.8
303,31,amateur,30,27,M,1.86,6,right,10.2,11.8,68.5,80.4,87.6,15.0,parkland,10.84,driver,0.5732,0.8,38.74,14.03,0.77,18.29,0.8,-95.57,0.75,0.7656,0.78,1.8305,0.8,0,1,0,0,0,79.16,67.64,109.91,11.05,0.1977,1,0.2
304,31,amateur,30,27,M,1.86,6,right,10.2,11.8,68.5,80.4,87.6,15.0,parkland,10.84,driver,0.4444,0.8,64.59,12.36,0.77,27.15,0.8,30.65,0.75,0.6795,0.78,2.3094,0.8,0,0,1,0,0,77.46,66.09,105.68,13.8,0.1665,1,0.2
305,31,amateur,30,27,M,1.86,6,right,10.2,11.8,68.5,80.4,87.6,15.0,parkland,10.84,driver,0.5441,0.8,44.34,6.92,0.77,19.05,0.8,-229.72,0.75,0.6346,0.78,2.2677,0.8,1,1,0,0,0,75.91,65.01,110.08,15.65,0.359,2,0.4
306,31,amateur,30,27,M,1.86,6,right,10.2,11.8,68.5,80.4,87.6,15.0,parkland,10.84,driver,0.4163,0.8,40.87,5.38,0.77,22.11,0.8,-156.43,0.75,0.7891,0.78,2.3159,0.8,1,0,0,0,0,82.42,67.11,115.73,14.27,0.1325,1,0.2
307,31,amateur,30,27,M,1.86,6,right,10.2,11.8,68.5,80.4,87.6,15.0,parkland,10.84,driver,0.566,0.8,50.26,8.2,0.77,20.33,0.8,-189.57,0.75,0.6177,0.78,2.0216,0.8,1,0,0,0,1,77.96,66.9,109.47,13.72,0.0732,2,0.4
308,31,amateur,30,27,M,1.86,6,right,10.2,11.8,68.5,80.4,87.6,15.0,parkland,10.84,driver,0.482,0.8,39.38,9.67,0.77,23.43,0.8,-154.54,0.75,0.7881,0.78,1.9125,0.8,1,1,0,1,1,78.66,63.06,102.42,22.86,0.5069,4,0.8
309,31,amateur,30,27,M,1.86,6,right,10.2,11.8,68.5,80.4,87.6,15.0,parkland,10.84,driver,0.5236,0.8,37.12,7.44,0.77,24.54,0.8,-210.95,0.75,0.616,0.78,2.4571,0.8,1,1,1,0,0,84.65,68.14,111.18,17.19,0.5199,3,0.6
310,31,amateur,30,27,M,1.86,6,right,10.2,11.8,68.5,80.4,87.6,15.0,parkland,10.84,driver,0.5699,0.8,64.32,7.2,0.77,20.05,0.8,-182.35,0.75,0.7872,0.78,2.2275,0.8,0,0,0,1,0,84.96,72.64,122.18,12.15,0.2001,1,0.2
311,32,amateur,67,30,M,1.86,3,right,26.6,3.2,57.6,54.4,66.4,13.1,desert,11.38,driver,0.6138,0.8,57.5,6.15,0.77,16.34,0.8,-133.97,0.75,0.8069,0.78,1.8027,0.8,1,0,1,1,1,82.32,68.1,114.94,20.16,0.4923,4,0.8
312,32,amateur,67,30,M,1.86,3,right,26.6,3.2,57.6,54.4,66.4,13.1,desert,11.38,driver,0.6056,0.8,54.47,11.33,0.77,16.06,0.8,-179.7,0.75,0.7974,0.78,2.1857,0.8,0,0,1,0,0,85.89,72.53,119.51,11.5,0.1691,1,0.2
313,32,amateur,67,30,M,1.86,3,right,26.6,3.2,57.6,54.4,66.4,13.1,desert,11.38,driver,0.5673,0.8,52.32,11.36,0.77,22.74,0.8,-108.46,0.75,0.6857,0.78,1.9069,0.8,0,0,1,0,0,73.94,61.07,101.55,12.15,0.2298,1,0.2
314,32,amateur,67,30,M,1.86,3,right,26.6,3.2,57.6,54.4,66.4,13.1,desert,11.38,driver,0.5688,0.8,48.35,10.5,0.77,25.81,0.8,37.73,0.75,0.7362,0.78,3.1314,0.8,1,1,0,0,0,75.14,62.49,100.88,13.7,0.4229,2,0.4
315,32,amateur,67,30,M,1.86,3,right,26.6,3.2,57.6,54.4,66.4,13.1,desert,11.38,driver,0.4197,0.8,44.41,5.86,0.77,17.76,0.8,-164.86,0.75,0.6363,0.78,1.9627,0.8,1,0,0,0,0,89.96,69.52,119.37,13.53,0.1161,1,0.2
316,32,amateur,67,30,M,1.86,3,right,26.6,3.2,57.6,54.4,66.4,13.1,desert,11.38,driver,0.6345,0.8,35.71,7.3,0.77,15.44,0.8,-186.89,0.75,0.7945,0.78,3.1109,0.8,1,1,0,0,1,77.04,61.53,103.24,17.49,0.3719,3,0.6
317,32,amateur,67,30,M,1.86,3,right,26.6,3.2,57.6,54.4,66.4,13.1,desert,11.38,driver,0.4956,0.8,41.79,11.76,0.77,17.65,0.8,-69.22,0.75,0.8066,0.78,2.0006,0.8,1,0,0,0,0,73.39,60.0,100.0,10.0,0.0796,1,0.2
318,32,amateur,67,30,M,1.86,3,right,26.6,3.2,57.6,54.4,66.4,13.1,desert,11.38,driver,0.4374,0.8,35.61,7.02,0.77,21.34,0.8,-78.42,0.75,0.6205,0.78,2.3876,0.8,0,1,0,0,0,87.35,71.69,118.59,12.88,0.2425,1,0.2
319,32,amateur,67,30,M,1.86,3,right,26.6,3.2,57.6,54.4,66.4,13.1,desert,11.38,driver,0.6469,0.8,36.9,8.74,0.77,28.09,0.8,-145.68,0.75,0.7749,0.78,2.3167,0.8,0,0,1,0,1,74.1,63.3,108.61,14.2,0.1319,2,0.4
320,32,amateur,67,30,M,1.86,3,right,26.6,3.2,57.6,54.4,66.4,13.1,desert,11.38,driver,0.643,0.8,52.14,12.59,0.77,17.67,0.8,43.08,0.75,0.7151,0.78,1.9628,0.8,0,0,0,1,1,78.97,66.33,106.01,12.92,0.1348,2,0.4
321,33,amateur,58,2,M,1.74,5,right,26.9,8.3,40.9,38.4,327.3,15.8,parkland,11.85,driver,0.4674,0.8,62.56,6.13,0.77,19.64,0.8,44.41,0.75,0.7606,0.78,2.4573,0.8,1,0,0,1,0,74.74,60.0,104.41,16.36,0.2586,2,0.4
322,33,amateur,58,2,M,1.74,5,right,26.9,8.3,40.9,38.4,327.3,15.8,parkland,11.85,driver,0.543,0.8,44.28,9.25,0.77,17.62,0.8,-141.26,0.75,0.6853,0.78,1.6193,0.8,1,1,1,1,0,84.62,70.94,118.71,19.34,0.7965,4,0.8
323,33,amateur,58,2,M,1.74,5,right,26.9,8.3,40.9,38.4,327.3,15.8,parkland,11.85,driver,0.5893,0.8,60.05,13.36,0.77,17.62,0.8,-147.51,0.75,0.7179,0.78,1.8361,0.8,0,0,0,0,1,73.65,66.56,106.44,10.01,0.0,1,0.2
324,33,amateur,58,2,M,1.74,5,right,26.9,8.3,40.9,38.4,327.3,15.8,parkland,11.85,driver,0.4668,0.8,42.97,9.34,0.77,21.91,0.8,-9.07,0.75,0.6941,0.78,1.8355,0.8,1,0,1,0,1,87.78,72.7,122.44,18.17,0.2917,3,0.6
325,33,amateur,58,2,M,1.74,5,right,26.9,8.3,40.9,38.4,327.3,15.8,parkland,11.85,driver,0.5949,0.8,64.88,9.63,0.77,28.9,0.8,-100.2,0.75,0.6579,0.78,2.1904,0.8,1,0,0,0,1,73.94,61.36,100.0,11.83,0.0785,2,0.4
326,33,amateur,58,2,M,1.74,5,right,26.9,8.3,40.9,38.4,327.3,15.8,parkland,11.85,driver,0.6106,0.8,46.64,8.83,0.77,22.85,0.8,-167.55,0.75,0.6347,0.78,2.1176,0.8,1,0,0,1,1,80.91,68.22,114.9,17.03,0.2759,3,0.6
327,33,amateur,58,2,M,1.74,5,right,26.9,8.3,40.9,38.4,327.3,15.8,parkland,11.85,driver,0.5326,0.8,46.84,7.9,0.77,23.06,0.8,2.98,0.75,0.726,0.78,1.834,0.8,1,0,1,0,0,78.2,67.27,113.65,13.51,0.2141,2,0.4
328,33,amateur,58,2,M,1.74,5,right,26.9,8.3,40.9,38.4,327.3,15.8,parkland,11.85,driver,0.6236,0.8,59.85,13.7,0.77,18.76,0.8,-152.98,0.75,0.6599,0.78,1.8147,0.8,0,0,0,0,0,81.74,69.29,119.0,8.94,0.0,0,0.0
329,33,amateur,58,2,M,1.74,5,right,26.9,8.3,40.9,38.4,327.3,15.8,parkland,11.85,driver,0.5625,0.8,56.59,9.48,0.77,16.3,0.8,-246.21,0.75,0.7297,0.78,1.9313,0.8,0,1,0,0,0,70.05,60.0,100.0,12.29,0.2121,1,0.2
330,33,amateur,58,2,M,1.74,5,right,26.9,8.3,40.9,38.4,327.3,15.8,parkland,11.85,driver,0.4601,0.8,47.41,8.07,0.77,27.85,0.8,-241.07,0.75,0.6529,0.78,1.9788,0.8,1,0,1,0,0,73.48,60.0,103.19,14.89,0.3229,2,0.4
331,34,amateur,34,29,M,1.94,3,right,16.3,2.7,354.6,69.5,95.9,8.6,desert,8.87,driver,0.608,0.8,62.47,8.22,0.77,15.39,0.8,-170.69,0.75,0.7057,0.78,2.2892,0.8,0,1,0,0,0,71.26,60.35,100.0,11.11,0.2368,1,0.2
332,34,amateur,34,29,M,1.94,3,right,16.3,2.7,354.6,69.5,95.9,8.6,desert,8.87,driver,0.555,0.8,61.81,12.66,0.77,23.37,0.8,-17.72,0.75,0.7045,0.78,1.5448,0.8,1,0,1,1,0,74.58,62.15,103.74,18.24,0.4805,3,0.6
333,34,amateur,34,29,M,1.94,3,right,16.3,2.7,354.6,69.5,95.9,8.6,desert,8.87,driver,0.5742,0.8,35.23,5.21,0.77,15.17,0.8,-205.66,0.75,0.6612,0.78,2.5336,0.8,0,0,1,1,0,81.24,64.31,100.0,16.88,0.3216,2,0.4
334,34,amateur,34,29,M,1.94,3,right,16.3,2.7,354.6,69.5,95.9,8.6,desert,8.87,driver,0.5819,0.8,62.72,6.02,0.77,27.91,0.8,31.25,0.75,0.7022,0.78,2.2194,0.8,1,1,1,1,0,85.16,71.21,120.39,18.87,0.6177,4,0.8
335,34,amateur,34,29,M,1.94,3,right,16.3,2.7,354.6,69.5,95.9,8.6,desert,8.87,driver,0.6352,0.8,38.09,5.1,0.77,21.95,0.8,18.59,0.75,0.7829,0.78,2.654,0.8,1,0,1,0,1,88.66,74.26,124.4,19.63,0.3218,3,0.6
336,34,amateur,34,29,M,1.94,3,right,16.3,2.7,354.6,69.5,95.9,8.6,desert,8.87,driver,0.5675,0.8,53.68,8.35,0.77,21.4,0.8,49.35,0.75,0.7583,0.78,2.3407,0.8,0,1,1,1,0,74.23,61.05,100.0,16.81,0.7405,3,0.6
337,34,amateur,34,29,M,1.94,3,right,16.3,2.7,354.6,69.5,95.9,8.6,desert,8.87,driver,0.606,0.8,42.88,12.71,0.77,19.19,0.8,-203.67,0.75,0.6719,0.78,2.7953,0.8,1,1,0,0,0,74.65,63.11,107.69,13.44,0.2957,2,0.4
338,34,amateur,34,29,M,1.94,3,right,16.3,2.7,354.6,69.5,95.9,8.6,desert,8.87,driver,0.5097,0.8,38.87,14.51,0.77,24.08,0.8,-148.74,0.75,0.6105,0.78,2.1909,0.8,1,0,0,1,0,80.0,68.59,116.82,16.4,0.325,2,0.4
339,34,amateur,34,29,M,1.94,3,right,16.3,2.7,354.6,69.5,95.9,8.6,desert,8.87,driver,0.6059,0.8,35.25,13.5,0.77,23.36,0.8,-129.89,0.75,0.7193,0.78,2.1598,0.8,1,1,1,0,0,79.45,65.68,109.34,16.74,0.5883,3,0.6
340,34,amateur,34,29,M,1.94,3,right,16.3,2.7,354.6,69.5,95.9,8.6,desert,8.87,driver,0.484,0.8,52.0,14.51,0.77,25.31,0.8,-34.12,0.75,0.7565,0.78,2.5669,0.8,0,1,1,0,1,89.78,72.6,118.37,18.1,0.504,3,0.6
341,35,amateur,65,5,F,1.59,6,right,16.1,24.9,285.8,80.1,1203.3,15.8,desert,8.47,driver,0.4957,0.8,51.8,13.22,0.77,28.0,0.8,-157.82,0.75,0.6468,0.78,2.7016,0.8,0,1,0,1,0,72.64,60.0,105.52,14.52,0.3691,2,0.4
342,35,amateur,65,5,F,1.59,6,right,16.1,24.9,285.8,80.1,1203.3,15.8,desert,8.47,driver,0.61,0.8,47.48,9.97,0.77,27.2,0.8,-50.4,0.75,0.7202,0.78,2.6024,0.8,1,0,1,0,0,87.17,75.07,126.66,12.61,0.2313,2,0.4
343,35,amateur,65,5,F,1.59,6,right,16.1,24.9,285.8,80.1,1203.3,15.8,desert,8.47,driver,0.4763,0.8,56.57,12.27,0.77,23.61,0.8,19.94,0.75,0.6792,0.78,1.901,0.8,1,0,0,1,1,79.49,66.2,111.53,21.51,0.2354,3,0.6
344,35,amateur,65,5,F,1.59,6,right,16.1,24.9,285.8,80.1,1203.3,15.8,desert,8.47,driver,0.5351,0.8,39.29,14.76,0.77,15.78,0.8,-118.09,0.75,0.7129,0.78,2.7228,0.8,1,0,0,1,0,82.03,68.67,109.15,15.13,0.2208,2,0.4
345,35,amateur,65,5,F,1.59,6,right,16.1,24.9,285.8,80.1,1203.3,15.8,desert,8.47,driver,0.5045,0.8,46.79,9.69,0.77,25.61,0.8,-108.75,0.75,0.6184,0.78,2.1605,0.8,0,1,0,0,0,72.51,63.88,109.17,11.47,0.2311,1,0.2
346,35,amateur,65,5,F,1.59,6,right,16.1,24.9,285.8,80.1,1203.3,15.8,desert,8.47,driver,0.4379,0.8,36.15,6.29,0.77,20.85,0.8,-223.95,0.75,0.725,0.78,2.8351,0.8,1,0,1,0,0,79.09,64.01,104.13,16.13,0.3353,2,0.4
347,35,amateur,65,5,F,1.59,6,right,16.1,24.9,285.8,80.1,1203.3,15.8,desert,8.47,driver,0.4348,0.8,54.83,11.78,0.77,22.44,0.8,-233.87,0.75,0.7366,0.78,2.2385,0.8,1,1,0,0,0,86.68,70.72,120.66,18.61,0.3842,2,0.4
348,35,amateur,65,5,F,1.59,6,right,16.1,24.9,285.8,80.1,1203.3,15.8,desert,8.47,driver,0.5074,0.8,47.16,14.65,0.77,19.01,0.8,-4.46,0.75,0.8075,0.78,1.5665,0.8,0,0,1,0,0,71.29,60.0,102.49,11.91,0.2101,1,0.2
349,35,amateur,65,5,F,1.59,6,right,16.1,24.9,285.8,80.1,1203.3,15.8,desert,8.47,driver,0.5706,0.8,52.23,11.08,0.77,20.66,0.8,-223.9,0.75,0.6875,0.78,1.8637,0.8,1,0,0,1,1,79.9,69.51,118.61,19.57,0.293,3,0.6
350,35,amateur,65,5,F,1.59,6,right,16.1,24.9,285.8,80.1,1203.3,15.8,desert,8.47,driver,0.5211,0.8,43.09,12.0,0.77,25.23,0.8,-22.22,0.75,0.6453,0.78,2.5521,0.8,1,0,0,0,1,84.39,73.21,122.03,17.26,0.0842,2,0.4
351,36,amateur,61,19,F,1.66,3,right,15.9,15.8,288.2,38.2,228.5,17.6,parkland,11.32,driver,0.4205,0.8,48.41,7.11,0.77,16.19,0.8,-177.91,0.75,0.6104,0.78,1.9978,0.8,1,0,1,1,1,77.72,64.39,105.98,21.83,0.4146,4,0.8
352,36,amateur,61,19,F,1.66,3,right,15.9,15.8,288.2,38.2,228.5,17.6,parkland,11.32,driver,0.4728,0.8,51.71,12.52,0.77,16.43,0.8,-38.95,0.75,0.6369,0.78,1.8739,0.8,1,0,1,0,1,79.35,67.41,112.91,20.77,0.2659,3,0.6
353,36,amateur,61,19,F,1.66,3,right,15.9,15.8,288.2,38.2,228.5,17.6,parkland,11.32,driver,0.4423,0.8,62.46,7.71,0.77,26.76,0.8,-149.58,0.75,0.7745,0.78,1.9973,0.8,0,1,0,1,0,80.15,65.91,109.18,14.57,0.3472,2,0.4
354,36,amateur,61,19,F,1.66,3,right,15.9,15.8,288.2,38.2,228.5,17.6,parkland,11.32,driver,0.6088,0.8,36.95,5.13,0.77,26.57,0.8,-183.63,0.75,0.8006,0.78,2.4585,0.8,1,1,1,0,0,83.05,65.26,113.6,18.76,0.477,3,0.6
355,36,amateur,61,19,F,1.66,3,right,15.9,15.8,288.2,38.2,228.5,17.6,parkland,11.32,driver,0.5211,0.8,38.29,10.91,0.77,22.02,0.8,18.18,0.75,0.6062,0.78,2.5092,0.8,1,1,1,0,0,80.06,65.14,112.75,17.81,0.4924,3,0.6
356,36,amateur,61,19,F,1.66,3,right,15.9,15.8,288.2,38.2,228.5,17.6,parkland,11.32,driver,0.5576,0.8,35.83,11.36,0.77,25.0,0.8,-12.85,0.75,0.7594,0.78,2.3525,0.8,1,1,0,1,0,81.79,66.06,111.64,16.18,0.5907,3,0.6
357,36,amateur,61,19,F,1.66,3,right,15.9,15.8,288.2,38.2,228.5,17.6,parkland,11.32,driver,0.5156,0.8,58.38,8.75,0.77,26.77,0.8,-238.17,0.75,0.7442,0.78,2.4336,0.8,0,1,1,1,0,71.72,60.0,100.0,19.27,0.5879,3,0.6
358,36,amateur,61,19,F,1.66,3,right,15.9,15.8,288.2,38.2,228.5,17.6,parkland,11.32,driver,0.4225,0.8,42.6,13.63,0.77,20.11,0.8,-151.69,0.75,0.6752,0.78,1.8651,0.8,0,0,1,1,1,75.52,62.88,108.3,22.04,0.4823,3,0.6
359,36,amateur,61,19,F,1.66,3,right,15.9,15.8,288.2,38.2,228.5,17.6,parkland,11.32,driver,0.6496,0.8,59.31,9.46,0.77,29.66,0.8,-182.09,0.75,0.6601,0.78,2.3521,0.8,1,0,1,0,0,83.51,70.78,116.93,13.35,0.322,2,0.4
360,36,amateur,61,19,F,1.66,3,right,15.9,15.8,288.2,38.2,228.5,17.6,parkland,11.32,driver,0.5287,0.8,50.21,12.34,0.77,26.56,0.8,2.99,0.75,0.6976,0.78,2.0589,0.8,1,0,1,1,0,73.83,62.71,100.0,17.6,0.3805,3,0.6
361,37,amateur,27,11,M,1.87,6,right,22.0,5.7,7.6,79.3,4.6,14.7,links,8.46,driver,0.609,0.8,54.28,14.25,0.77,16.75,0.8,35.67,0.75,0.7105,0.78,2.0916,0.8,0,0,0,0,0,82.57,69.68,113.2,6.89,0.0,0,0.0
362,37,amateur,27,11,M,1.87,6,right,22.0,5.7,7.6,79.3,4.6,14.7,links,8.46,driver,0.6437,0.8,48.04,12.94,0.77,28.95,0.8,-140.98,0.75,0.7553,0.78,2.2851,0.8,0,0,0,1,0,75.44,63.45,103.09,11.97,0.1892,1,0.2
